<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
GAZP,1,12/24/21,10:38:00,339.0000000,339.0000000,338.0500000,338.7500000,363290
GAZP,1,12/24/21,10:39:00,338.7900000,339.2900000,338.7900000,339.0800000,69680
GAZP,1,12/24/21,10:40:00,339.1400000,339.2700000,339.0500000,339.0500000,8210
GAZP,1,12/24/21,10:41:00,339.0500000,339.4300000,339.0200000,339.2600000,55330
GAZP,1,12/24/21,10:42:00,339.3000000,339.5000000,339.2800000,339.4600000,22570
GAZP,1,12/24/21,10:43:00,339.4600000,339.5000000,339.2000000,339.2500000,31880
GAZP,1,12/24/21,10:44:00,339.1800000,339.2800000,339.0300000,339.1400000,14120
GAZP,1,12/24/21,10:45:00,339.2700000,339.3000000,339.0600000,339.0900000,4990
GAZP,1,12/24/21,10:46:00,339.2400000,339.3000000,338.9600000,339.2500000,36440
GAZP,1,12/24/21,10:47:00,339.3000000,339.4400000,339.2500000,339.3700000,14950
GAZP,1,12/24/21,10:48:00,339.3700000,339.3700000,339.0400000,339.1800000,38730
GAZP,1,12/24/21,10:49:00,339.1700000,339.3400000,339.0400000,339.1600000,48570
GAZP,1,12/24/21,10:50:00,339.1200000,339.2700000,339.0000000,339.0600000,19560
GAZP,1,12/24/21,10:51:00,339.1400000,339.2500000,338.8900000,338.9100000,71850
GAZP,1,12/24/21,10:52:00,338.9100000,339.2900000,338.8900000,339.2900000,16570
GAZP,1,12/24/21,10:53:00,339.1300000,339.2700000,339.0100000,339.1600000,14240
GAZP,1,12/24/21,10:54:00,339.1600000,339.1600000,339.0000000,339.0100000,5130
GAZP,1,12/24/21,10:55:00,339.0100000,339.0900000,338.7300000,338.7700000,24370
GAZP,1,12/24/21,10:56:00,338.8500000,338.8500000,338.3000000,338.5200000,179570
GAZP,1,12/24/21,10:57:00,338.4100000,338.5600000,338.0700000,338.1200000,116590
GAZP,1,12/24/21,10:58:00,338.1400000,338.5000000,338.0500000,338.5000000,98180
GAZP,1,12/24/21,10:59:00,338.4300000,338.7400000,338.3600000,338.6300000,48990
GAZP,1,12/24/21,11:00:00,338.6300000,338.6800000,338.2500000,338.4300000,59710
GAZP,1,12/24/21,11:01:00,338.5100000,338.7900000,338.3500000,338.3500000,50210
GAZP,1,12/24/21,11:02:00,338.3500000,338.4600000,337.8200000,337.8800000,464860
GAZP,1,12/24/21,11:03:00,337.8800000,337.9500000,337.7100000,337.8400000,70430
GAZP,1,12/24/21,11:04:00,337.8700000,338.3000000,337.8500000,338.2400000,35230
GAZP,1,12/24/21,11:05:00,338.2400000,338.2900000,338.0400000,338.0900000,17090
GAZP,1,12/24/21,11:06:00,338.0700000,338.4900000,338.0500000,338.4000000,32060
GAZP,1,12/24/21,11:07:00,338.4900000,338.4900000,338.2700000,338.3800000,18260
GAZP,1,12/24/21,11:08:00,338.3000000,338.3000000,337.9600000,338.1300000,35600
GAZP,1,12/24/21,11:09:00,338.0900000,338.2000000,337.8000000,338.0000000,32580
GAZP,1,12/24/21,11:10:00,337.9100000,338.0000000,337.4400000,337.4600000,69770
GAZP,1,12/24/21,11:11:00,337.4400000,337.9400000,337.4200000,337.9300000,57260
GAZP,1,12/24/21,11:12:00,337.8900000,337.9600000,337.6000000,337.6400000,35380
GAZP,1,12/24/21,11:13:00,337.7000000,338.0000000,337.6500000,337.9000000,67300
GAZP,1,12/24/21,11:14:00,337.8300000,337.9800000,337.7800000,337.8900000,27640
GAZP,1,12/24/21,11:15:00,337.8500000,337.9100000,337.7800000,337.7800000,37460
GAZP,1,12/24/21,11:16:00,337.8000000,337.8000000,337.2000000,337.5000000,100930
GAZP,1,12/24/21,11:17:00,337.4700000,337.5600000,336.9000000,337.0400000,313850
GAZP,1,12/24/21,11:18:00,337.0000000,337.3000000,337.0000000,337.1300000,108780
GAZP,1,12/24/21,11:19:00,337.2300000,337.4600000,337.1000000,337.4000000,25290
GAZP,1,12/24/21,11:20:00,337.4000000,337.4900000,337.3000000,337.3500000,19330
GAZP,1,12/24/21,11:21:00,337.3000000,337.3700000,337.0100000,337.1000000,34610
GAZP,1,12/24/21,11:22:00,337.1000000,337.2200000,336.7000000,337.0400000,226760
GAZP,1,12/24/21,11:23:00,337.1800000,337.3100000,336.9400000,337.1300000,70170
GAZP,1,12/24/21,11:24:00,337.1800000,337.3200000,337.0200000,337.2400000,72340
GAZP,1,12/24/21,11:25:00,337.1200000,337.4800000,337.1200000,337.4700000,50620
GAZP,1,12/24/21,11:26:00,337.4200000,337.8500000,337.3200000,337.7600000,76680
GAZP,1,12/24/21,11:27:00,337.6300000,337.8500000,337.5500000,337.6700000,32490
GAZP,1,12/24/21,11:28:00,337.6500000,338.0000000,337.6500000,337.8600000,36200
GAZP,1,12/24/21,11:29:00,337.9800000,338.0000000,337.8600000,337.9600000,32830
GAZP,1,12/24/21,11:30:00,337.9500000,337.9600000,337.6600000,337.7100000,44750
GAZP,1,12/24/21,11:31:00,337.7000000,337.7800000,337.4000000,337.5700000,83760
GAZP,1,12/24/21,11:32:00,337.5600000,337.7000000,337.3900000,337.4100000,92100
GAZP,1,12/24/21,11:33:00,337.4100000,337.6500000,337.3900000,337.4800000,23820
GAZP,1,12/24/21,11:34:00,337.5300000,337.5300000,337.1500000,337.2700000,48690
GAZP,1,12/24/21,11:35:00,337.2700000,337.3000000,337.1100000,337.2600000,31330
GAZP,1,12/24/21,11:36:00,337.3500000,337.3500000,337.0100000,337.1700000,84510
GAZP,1,12/24/21,11:37:00,337.0600000,337.3500000,337.0400000,337.3000000,20580
GAZP,1,12/24/21,11:38:00,337.3200000,337.5800000,337.2500000,337.3200000,54420
GAZP,1,12/24/21,11:39:00,337.2100000,337.3500000,337.0100000,337.0900000,67230
GAZP,1,12/24/21,11:40:00,337.0100000,337.1800000,337.0100000,337.1000000,45360
GAZP,1,12/24/21,11:41:00,337.1000000,337.1500000,336.8200000,336.9600000,212240
GAZP,1,12/24/21,11:42:00,336.9600000,337.0000000,336.8200000,336.9000000,39590
GAZP,1,12/24/21,11:43:00,336.9200000,336.9200000,336.7600000,336.8600000,83550
GAZP,1,12/24/21,11:44:00,336.8600000,336.8600000,336.5800000,336.7500000,73520
GAZP,1,12/24/21,11:45:00,336.7400000,336.9900000,336.5700000,336.8800000,48170
GAZP,1,12/24/21,11:46:00,336.9000000,337.3800000,336.6700000,337.1300000,185020
GAZP,1,12/24/21,11:47:00,337.2300000,337.6500000,337.1800000,337.4100000,100700
GAZP,1,12/24/21,11:48:00,337.4600000,337.5000000,337.4100000,337.4100000,9070
GAZP,1,12/24/21,11:49:00,337.4100000,337.4800000,337.2000000,337.3400000,34610
GAZP,1,12/24/21,11:50:00,337.2500000,337.3400000,337.1100000,337.1500000,17720
GAZP,1,12/24/21,11:51:00,337.1500000,337.4000000,337.1300000,337.2600000,18220
GAZP,1,12/24/21,11:52:00,337.2600000,337.3800000,337.1600000,337.2300000,30170
GAZP,1,12/24/21,11:53:00,337.2700000,337.2700000,336.9700000,337.2000000,57720
GAZP,1,12/24/21,11:54:00,337.1200000,337.3300000,337.1000000,337.2800000,9910
GAZP,1,12/24/21,11:55:00,337.1500000,337.3800000,337.1200000,337.2500000,18270
GAZP,1,12/24/21,11:56:00,337.2000000,337.2800000,337.1000000,337.1000000,20590
GAZP,1,12/24/21,11:57:00,337.1000000,337.2200000,337.0400000,337.0400000,6760
GAZP,1,12/24/21,11:58:00,337.0600000,337.2000000,336.8100000,337.0300000,61950
GAZP,1,12/24/21,11:59:00,337.0300000,337.0300000,336.2700000,336.5600000,272720
GAZP,1,12/24/21,12:00:00,336.5400000,336.5600000,336.2500000,336.3400000,57440
GAZP,1,12/24/21,12:01:00,336.2900000,336.7500000,336.2500000,336.5700000,54250
GAZP,1,12/24/21,12:02:00,336.5800000,336.7100000,336.2500000,336.7100000,169470
GAZP,1,12/24/21,12:03:00,336.6600000,336.7500000,336.3700000,336.5600000,56340
GAZP,1,12/24/21,12:04:00,336.5500000,336.5500000,336.0500000,336.0500000,87500
GAZP,1,12/24/21,12:05:00,336.0800000,336.0800000,335.4400000,335.5600000,720460
GAZP,1,12/24/21,12:06:00,335.5000000,335.8300000,335.1400000,335.8100000,362920
GAZP,1,12/24/21,12:07:00,335.7900000,336.2500000,335.7000000,336.0000000,194750
GAZP,1,12/24/21,12:08:00,336.1100000,336.1100000,335.6600000,335.8000000,123880
GAZP,1,12/24/21,12:09:00,335.8000000,336.1500000,335.7200000,335.9800000,95800
GAZP,1,12/24/21,12:10:00,335.9100000,336.1900000,335.8100000,336.0200000,80410
GAZP,1,12/24/21,12:11:00,336.1300000,336.1500000,335.9000000,336.1300000,33010
GAZP,1,12/24/21,12:12:00,336.1000000,336.1800000,335.6900000,335.7500000,160690
GAZP,1,12/24/21,12:13:00,335.7500000,335.7900000,334.7500000,335.0500000,835960
GAZP,1,12/24/21,12:14:00,335.0400000,335.3600000,334.8000000,335.3600000,212450
GAZP,1,12/24/21,12:15:00,335.3600000,335.5000000,334.8000000,334.9900000,137870
GAZP,1,12/24/21,12:16:00,334.9900000,335.1100000,334.5500000,334.5600000,242920
GAZP,1,12/24/21,12:17:00,334.6700000,335.3200000,334.5500000,335.0200000,234480
GAZP,1,12/24/21,12:18:00,335.0900000,335.6400000,335.0100000,335.2600000,88840
GAZP,1,12/24/21,12:19:00,335.3500000,335.9400000,335.2500000,335.7400000,191260
GAZP,1,12/24/21,12:20:00,335.7700000,335.8800000,335.4000000,335.5500000,53250
GAZP,1,12/24/21,12:21:00,335.5500000,335.6200000,335.2000000,335.3800000,130820
GAZP,1,12/24/21,12:22:00,335.3000000,335.5500000,335.2100000,335.4600000,276220
GAZP,1,12/24/21,12:23:00,335.3700000,335.8000000,335.3700000,335.7800000,40830
GAZP,1,12/24/21,12:24:00,335.7800000,335.7800000,335.3000000,335.7400000,95290
GAZP,1,12/24/21,12:25:00,335.7400000,335.7400000,335.3800000,335.5000000,43080
GAZP,1,12/24/21,12:26:00,335.4000000,335.7900000,335.4000000,335.7500000,31360
GAZP,1,12/24/21,12:27:00,335.7500000,335.7900000,335.5000000,335.5000000,25480
GAZP,1,12/24/21,12:28:00,335.5900000,335.8900000,335.4200000,335.7700000,91920
GAZP,1,12/24/21,12:29:00,335.7200000,336.4300000,335.6600000,336.4300000,201860
GAZP,1,12/24/21,12:30:00,336.4300000,336.7000000,336.3600000,336.6000000,142710
GAZP,1,12/24/21,12:31:00,336.5000000,336.6000000,336.0300000,336.0800000,63620
GAZP,1,12/24/21,12:32:00,336.1400000,336.6400000,336.0800000,336.0800000,76320
GAZP,1,12/24/21,12:33:00,336.2400000,336.2900000,336.0000000,336.0400000,57280
GAZP,1,12/24/21,12:34:00,336.1800000,336.2000000,335.9400000,336.0800000,84450
GAZP,1,12/24/21,12:35:00,336.1900000,336.1900000,335.7500000,335.8100000,24910
GAZP,1,12/24/21,12:36:00,335.8100000,335.8100000,335.4400000,335.4400000,63870
GAZP,1,12/24/21,12:37:00,335.4400000,335.6000000,335.2900000,335.5100000,89520
GAZP,1,12/24/21,12:38:00,335.5500000,335.8100000,335.5500000,335.7100000,24430
GAZP,1,12/24/21,12:39:00,335.8000000,336.2300000,335.7000000,336.2200000,30330
GAZP,1,12/24/21,12:40:00,336.0900000,336.2800000,336.0000000,336.0600000,45000
GAZP,1,12/24/21,12:41:00,336.1900000,336.2600000,335.9500000,336.2000000,40380
GAZP,1,12/24/21,12:42:00,336.2800000,336.2800000,336.0300000,336.2600000,23480
GAZP,1,12/24/21,12:43:00,336.2000000,336.3800000,336.1800000,336.3700000,52390
GAZP,1,12/24/21,12:44:00,336.3100000,336.4400000,336.2200000,336.2900000,55930
GAZP,1,12/24/21,12:45:00,336.2200000,336.7400000,336.2000000,336.7400000,97440
GAZP,1,12/24/21,12:46:00,336.6000000,336.7400000,336.5400000,336.7400000,32630
GAZP,1,12/24/21,12:47:00,336.7400000,336.7500000,336.2200000,336.2900000,34220
GAZP,1,12/24/21,12:48:00,336.2200000,336.2500000,336.0200000,336.1000000,27840
GAZP,1,12/24/21,12:49:00,336.1400000,336.3600000,336.1000000,336.3500000,16900
GAZP,1,12/24/21,12:50:00,336.2900000,336.2900000,336.1300000,336.1500000,19070
GAZP,1,12/24/21,12:51:00,336.2100000,336.2600000,335.7000000,335.7000000,48620
GAZP,1,12/24/21,12:52:00,335.7200000,335.9600000,335.7000000,335.9600000,23080
GAZP,1,12/24/21,12:53:00,335.8600000,336.0400000,335.8600000,335.9000000,10420
GAZP,1,12/24/21,12:54:00,335.9000000,335.9000000,335.2900000,335.5900000,146130
GAZP,1,12/24/21,12:55:00,335.6500000,335.9500000,335.4400000,335.4400000,31240
GAZP,1,12/24/21,12:56:00,335.5300000,335.8100000,335.4600000,335.6700000,38990
GAZP,1,12/24/21,12:57:00,335.7200000,335.8000000,335.5800000,335.7300000,10380
GAZP,1,12/24/21,12:58:00,335.7300000,335.9300000,335.5500000,335.8700000,29190
GAZP,1,12/24/21,12:59:00,335.9000000,335.9900000,335.8700000,335.8700000,8400
GAZP,1,12/24/21,13:00:00,335.8700000,335.9000000,335.4000000,335.4100000,69390
GAZP,1,12/24/21,13:01:00,335.5300000,335.6600000,335.4200000,335.6200000,21860
GAZP,1,12/24/21,13:02:00,335.5500000,335.6400000,335.4000000,335.6200000,66110
GAZP,1,12/24/21,13:03:00,335.6200000,336.0400000,335.5700000,336.0400000,25380
GAZP,1,12/24/21,13:04:00,336.0200000,336.2000000,335.9500000,336.0000000,78720
GAZP,1,12/24/21,13:05:00,336.0000000,336.1700000,335.9600000,336.0000000,16300
GAZP,1,12/24/21,13:06:00,336.0000000,336.1700000,335.9600000,336.1100000,12360
GAZP,1,12/24/21,13:07:00,336.1200000,336.1500000,335.8700000,336.0000000,20390
GAZP,1,12/24/21,13:08:00,335.8800000,336.1900000,335.8800000,336.1900000,52460
GAZP,1,12/24/21,13:09:00,336.1800000,336.2900000,336.0800000,336.2500000,67650
GAZP,1,12/24/21,13:10:00,336.2800000,336.2900000,336.0800000,336.2800000,21160
GAZP,1,12/24/21,13:11:00,336.2800000,336.2900000,336.0000000,336.0700000,43870
GAZP,1,12/24/21,13:12:00,336.0700000,336.1900000,335.9500000,336.1300000,10820
GAZP,1,12/24/21,13:13:00,336.1900000,336.7800000,336.1100000,336.6200000,79940
GAZP,1,12/24/21,13:14:00,336.7400000,336.8000000,336.4700000,336.5900000,54420
GAZP,1,12/24/21,13:15:00,336.5400000,336.7900000,336.4300000,336.6700000,18830
GAZP,1,12/24/21,13:16:00,336.7100000,336.7800000,336.5900000,336.6500000,13530
GAZP,1,12/24/21,13:17:00,336.7100000,336.9400000,336.6000000,336.9400000,56230
GAZP,1,12/24/21,13:18:00,336.8100000,336.9400000,336.4500000,336.6400000,85020
GAZP,1,12/24/21,13:19:00,336.6700000,336.7000000,336.4000000,336.6100000,26380
GAZP,1,12/24/21,13:20:00,336.6400000,336.8200000,336.5300000,336.7100000,29250
GAZP,1,12/24/21,13:21:00,336.7600000,336.7600000,336.3200000,336.3200000,25720
GAZP,1,12/24/21,13:22:00,336.3200000,336.3700000,336.1800000,336.2600000,19930
GAZP,1,12/24/21,13:23:00,336.2000000,336.2300000,335.7900000,335.9700000,115580
GAZP,1,12/24/21,13:24:00,335.9800000,336.0200000,335.6000000,335.7400000,69760
GAZP,1,12/24/21,13:25:00,335.8100000,336.1700000,335.7300000,335.8900000,53300
GAZP,1,12/24/21,13:26:00,335.9300000,335.9300000,335.6200000,335.6600000,37000
GAZP,1,12/24/21,13:27:00,335.6900000,335.8600000,335.4800000,335.7600000,110940
GAZP,1,12/24/21,13:28:00,335.6800000,335.8000000,335.6500000,335.7700000,28170
GAZP,1,12/24/21,13:29:00,335.7500000,335.9700000,335.7000000,335.9600000,36650
GAZP,1,12/24/21,13:30:00,335.9000000,336.0000000,335.7000000,335.9700000,64980
GAZP,1,12/24/21,13:31:00,335.7600000,335.9500000,335.7500000,335.8900000,14580
GAZP,1,12/24/21,13:32:00,335.8200000,335.9800000,335.7000000,335.7700000,55440
GAZP,1,12/24/21,13:33:00,335.7700000,335.9000000,335.7000000,335.7500000,19850
GAZP,1,12/24/21,13:34:00,335.7500000,336.0300000,335.7000000,336.0000000,67970
GAZP,1,12/24/21,13:35:00,336.0100000,336.2000000,335.9300000,336.1500000,10980
GAZP,1,12/24/21,13:36:00,336.1500000,336.3300000,336.0900000,336.1700000,55870
GAZP,1,12/24/21,13:37:00,336.2000000,336.3000000,335.7600000,335.7600000,42740
GAZP,1,12/24/21,13:38:00,335.7600000,336.0000000,335.7600000,335.9500000,9810
GAZP,1,12/24/21,13:39:00,335.9500000,335.9800000,335.7500000,335.9600000,12860
GAZP,1,12/24/21,13:40:00,335.9000000,335.9600000,335.8500000,335.9500000,10780
GAZP,1,12/24/21,13:41:00,335.9500000,336.2000000,335.8600000,336.1100000,25600
GAZP,1,12/24/21,13:42:00,336.1100000,336.3800000,336.0800000,336.3800000,38670
GAZP,1,12/24/21,13:43:00,336.3500000,336.4200000,336.2700000,336.3900000,33910
GAZP,1,12/24/21,13:44:00,336.3500000,336.4400000,336.3500000,336.4000000,51150
GAZP,1,12/24/21,13:45:00,336.3500000,336.4400000,336.3500000,336.4400000,16160
GAZP,1,12/24/21,13:46:00,336.3900000,336.4800000,336.3600000,336.4200000,16120
GAZP,1,12/24/21,13:47:00,336.4500000,336.4700000,336.0900000,336.1000000,80780
GAZP,1,12/24/21,13:48:00,336.1000000,336.1600000,336.0000000,336.0300000,27760
GAZP,1,12/24/21,13:49:00,336.0200000,336.1800000,336.0000000,336.1100000,20740
GAZP,1,12/24/21,13:50:00,336.1100000,336.3000000,336.1100000,336.1900000,41570
GAZP,1,12/24/21,13:51:00,336.1900000,336.2700000,336.1800000,336.2700000,22440
GAZP,1,12/24/21,13:52:00,336.1800000,336.3100000,336.1800000,336.2700000,10420
GAZP,1,12/24/21,13:53:00,336.3000000,336.3300000,336.1300000,336.2200000,8300
GAZP,1,12/24/21,13:54:00,336.2200000,336.2800000,336.1300000,336.2800000,15140
GAZP,1,12/24/21,13:55:00,336.2800000,336.4700000,336.2100000,336.4700000,22550
GAZP,1,12/24/21,13:56:00,336.4800000,336.4900000,336.3700000,336.4900000,12210
GAZP,1,12/24/21,13:57:00,336.4900000,336.5000000,336.3600000,336.4700000,249600
GAZP,1,12/24/21,13:58:00,336.4600000,336.5000000,336.1800000,336.2500000,80820
GAZP,1,12/24/21,13:59:00,336.3000000,336.3000000,336.1000000,336.1600000,14430
GAZP,1,12/24/21,14:00:00,336.0800000,336.2300000,336.0800000,336.1800000,9200
GAZP,1,12/24/21,14:01:00,336.1600000,336.1800000,335.9200000,336.0000000,23010
GAZP,1,12/24/21,14:02:00,336.0000000,336.0000000,335.9100000,335.9100000,14610
GAZP,1,12/24/21,14:03:00,336.0000000,336.0000000,335.9000000,335.9900000,19160
GAZP,1,12/24/21,14:04:00,335.9900000,336.0000000,335.8900000,336.0000000,51270
GAZP,1,12/24/21,14:05:00,335.9000000,336.1600000,335.9000000,336.1600000,34230
GAZP,1,12/24/21,14:06:00,336.1600000,336.1600000,335.9000000,336.1200000,8800
GAZP,1,12/24/21,14:07:00,336.1300000,336.1300000,335.9200000,336.0000000,4480
GAZP,1,12/24/21,14:08:00,335.9200000,336.0000000,335.9000000,335.9000000,3820
GAZP,1,12/24/21,14:09:00,335.9400000,335.9800000,335.6600000,335.9300000,359960
GAZP,1,12/24/21,14:10:00,335.8200000,335.9100000,335.7900000,335.8100000,6340
GAZP,1,12/24/21,14:11:00,335.8000000,335.9300000,335.7800000,335.9300000,7290
GAZP,1,12/24/21,14:12:00,335.9600000,336.0000000,335.8800000,336.0000000,36020
GAZP,1,12/24/21,14:13:00,335.9800000,335.9800000,335.8800000,335.9400000,22020
GAZP,1,12/24/21,14:14:00,335.9400000,335.9400000,335.8400000,335.8800000,12030
GAZP,1,12/24/21,14:15:00,335.8800000,335.9100000,335.6500000,335.6500000,56120
GAZP,1,12/24/21,14:16:00,335.7300000,335.7800000,335.5600000,335.7000000,45150
GAZP,1,12/24/21,14:17:00,335.7100000,335.8000000,335.6000000,335.6700000,4600
GAZP,1,12/24/21,14:18:00,335.7000000,335.9200000,335.6500000,335.7800000,35990
GAZP,1,12/24/21,14:19:00,335.7800000,336.2500000,335.7200000,336.2500000,32080
GAZP,1,12/24/21,14:20:00,336.2300000,336.2400000,336.0000000,336.0000000,6740
GAZP,1,12/24/21,14:21:00,336.0000000,336.3000000,336.0000000,336.2900000,21100
GAZP,1,12/24/21,14:22:00,336.3100000,336.4200000,336.2500000,336.4000000,23180
GAZP,1,12/24/21,14:23:00,336.3500000,336.6000000,336.3200000,336.6000000,60180
GAZP,1,12/24/21,14:24:00,336.5900000,336.6000000,336.4200000,336.5400000,11860
GAZP,1,12/24/21,14:25:00,336.5400000,336.5400000,336.4000000,336.4400000,16480
GAZP,1,12/24/21,14:26:00,336.4100000,336.5500000,336.3200000,336.3200000,91970
GAZP,1,12/24/21,14:27:00,336.3100000,336.4200000,336.1700000,336.2200000,88270
GAZP,1,12/24/21,14:28:00,336.2100000,336.4200000,336.2100000,336.2300000,56850
GAZP,1,12/24/21,14:29:00,336.2800000,336.3600000,336.1700000,336.3600000,22120
GAZP,1,12/24/21,14:30:00,336.3600000,336.4300000,336.2600000,336.3600000,17050
GAZP,1,12/24/21,14:31:00,336.3600000,336.3900000,336.1500000,336.2000000,43650
GAZP,1,12/24/21,14:32:00,336.2000000,336.2200000,336.1000000,336.2100000,6910
GAZP,1,12/24/21,14:33:00,336.2200000,336.4800000,336.2200000,336.4800000,20520
GAZP,1,12/24/21,14:34:00,336.4500000,336.4900000,336.1700000,336.2500000,11510
GAZP,1,12/24/21,14:35:00,336.3400000,336.3400000,336.0100000,336.0100000,5940
GAZP,1,12/24/21,14:36:00,336.0000000,336.0100000,335.7300000,335.8800000,45100
GAZP,1,12/24/21,14:37:00,335.9700000,336.0900000,335.9200000,336.0000000,21420
GAZP,1,12/24/21,14:38:00,336.0000000,336.0400000,335.8600000,335.9500000,38170
GAZP,1,12/24/21,14:39:00,335.9000000,335.9900000,335.7200000,335.8000000,79400
GAZP,1,12/24/21,14:40:00,335.8300000,335.8400000,335.5900000,335.7700000,35340
GAZP,1,12/24/21,14:41:00,335.6400000,335.9700000,335.6400000,335.9700000,25110
GAZP,1,12/24/21,14:42:00,335.9700000,336.0500000,335.8500000,336.0500000,25620
GAZP,1,12/24/21,14:43:00,336.0000000,336.0900000,335.9600000,335.9600000,30090
GAZP,1,12/24/21,14:44:00,335.9600000,336.0500000,335.9200000,335.9200000,2930
GAZP,1,12/24/21,14:45:00,336.0100000,336.0100000,335.9200000,335.9900000,4720
GAZP,1,12/24/21,14:46:00,335.9900000,335.9900000,335.7100000,335.9000000,33820
GAZP,1,12/24/21,14:47:00,335.9000000,335.9100000,335.6000000,335.8600000,33640
GAZP,1,12/24/21,14:48:00,335.8600000,335.8700000,335.7100000,335.7100000,9060
GAZP,1,12/24/21,14:49:00,335.6700000,335.8800000,335.6200000,335.8800000,21090
GAZP,1,12/24/21,14:50:00,335.8100000,335.9900000,335.8000000,335.9900000,10590
GAZP,1,12/24/21,14:51:00,335.9900000,336.1100000,335.8900000,336.0900000,14240
GAZP,1,12/24/21,14:52:00,336.0900000,336.1000000,335.9900000,336.0600000,6500
GAZP,1,12/24/21,14:53:00,336.0500000,336.0900000,335.8000000,335.8000000,20410
GAZP,1,12/24/21,14:54:00,335.8700000,336.0000000,335.8100000,336.0000000,3140
GAZP,1,12/24/21,14:55:00,336.0000000,336.1000000,335.8900000,336.0400000,52200
GAZP,1,12/24/21,14:56:00,336.0800000,336.2500000,336.0800000,336.1700000,10020
GAZP,1,12/24/21,14:57:00,336.1800000,336.2000000,336.0000000,336.0100000,29580
GAZP,1,12/24/21,14:58:00,336.0700000,336.2400000,336.0000000,336.2400000,22100
GAZP,1,12/24/21,14:59:00,336.2000000,336.2400000,336.0000000,336.0900000,41810
GAZP,1,12/24/21,15:00:00,336.1500000,336.2500000,336.1000000,336.1800000,55520
GAZP,1,12/24/21,15:01:00,336.1000000,336.1000000,335.8700000,335.9800000,32680
GAZP,1,12/24/21,15:02:00,335.9800000,336.1600000,335.9800000,336.0800000,3810
GAZP,1,12/24/21,15:03:00,336.0900000,336.2100000,336.0900000,336.1800000,6270
GAZP,1,12/24/21,15:04:00,336.1800000,336.1800000,335.9800000,336.1600000,25980
GAZP,1,12/24/21,15:05:00,336.1800000,336.3000000,336.0900000,336.3000000,12330
GAZP,1,12/24/21,15:06:00,336.3000000,336.3000000,336.1500000,336.2500000,21320
GAZP,1,12/24/21,15:07:00,336.1700000,336.2500000,336.0400000,336.1000000,14780
GAZP,1,12/24/21,15:08:00,336.0400000,336.1500000,336.0200000,336.1500000,6860
GAZP,1,12/24/21,15:09:00,336.1500000,336.1600000,336.0200000,336.1000000,2400
GAZP,1,12/24/21,15:10:00,336.1500000,336.2100000,336.0600000,336.2100000,13070
GAZP,1,12/24/21,15:11:00,336.2400000,336.2400000,336.0200000,336.1500000,13120
GAZP,1,12/24/21,15:12:00,336.1500000,336.2700000,336.0600000,336.2200000,23600
GAZP,1,12/24/21,15:13:00,336.1900000,336.2400000,336.1500000,336.2100000,9030
GAZP,1,12/24/21,15:14:00,336.2100000,336.2300000,335.9300000,336.0000000,44670
GAZP,1,12/24/21,15:15:00,335.9200000,336.0200000,335.8500000,335.8600000,92280
GAZP,1,12/24/21,15:16:00,335.9400000,336.3900000,335.8700000,336.3900000,70570
GAZP,1,12/24/21,15:17:00,336.3100000,336.6600000,336.3100000,336.6400000,63210
GAZP,1,12/24/21,15:18:00,336.5500000,337.3000000,336.5000000,337.0900000,184210
GAZP,1,12/24/21,15:19:00,337.0000000,337.4000000,337.0000000,337.4000000,103150
GAZP,1,12/24/21,15:20:00,337.3800000,337.4000000,337.1700000,337.3700000,262260
GAZP,1,12/24/21,15:21:00,337.3700000,337.8200000,337.3000000,337.8000000,190750
GAZP,1,12/24/21,15:22:00,337.8000000,337.8300000,337.5000000,337.6900000,109420
GAZP,1,12/24/21,15:23:00,337.7000000,337.7200000,337.5000000,337.5000000,124010
GAZP,1,12/24/21,15:24:00,337.5000000,337.6000000,337.0000000,337.3100000,122030
GAZP,1,12/24/21,15:25:00,337.3500000,337.3500000,337.0400000,337.2100000,27790
GAZP,1,12/24/21,15:26:00,337.2900000,337.3400000,337.1100000,337.2800000,11530
GAZP,1,12/24/21,15:27:00,337.1800000,337.3400000,337.0100000,337.3300000,37600
GAZP,1,12/24/21,15:28:00,337.2800000,337.4900000,337.1700000,337.4000000,36700
GAZP,1,12/24/21,15:29:00,337.4000000,337.5000000,337.0600000,337.1800000,138160
GAZP,1,12/24/21,15:30:00,337.1800000,337.4400000,337.0500000,337.3400000,101250
GAZP,1,12/24/21,15:31:00,337.3400000,337.3400000,337.0500000,337.1100000,52480
GAZP,1,12/24/21,15:32:00,337.2400000,337.2900000,337.0500000,337.1900000,81160
GAZP,1,12/24/21,15:33:00,337.0600000,337.2500000,337.0600000,337.1100000,17570
GAZP,1,12/24/21,15:34:00,337.1900000,337.4700000,337.1500000,337.3800000,27660
GAZP,1,12/24/21,15:35:00,337.4200000,337.4300000,337.1900000,337.2400000,8700
GAZP,1,12/24/21,15:36:00,337.2500000,337.3600000,337.1100000,337.3600000,36480
GAZP,1,12/24/21,15:37:00,337.3600000,337.4500000,337.3400000,337.4200000,7400
GAZP,1,12/24/21,15:38:00,337.4400000,337.4700000,337.3400000,337.4300000,35510
GAZP,1,12/24/21,15:39:00,337.4200000,337.4300000,337.3700000,337.4300000,5160
GAZP,1,12/24/21,15:40:00,337.4300000,337.4400000,337.3300000,337.4000000,11580
